,ta,ts,speed,kp,kd-kvfb,kd-kvff,ki,simul_settling_time,trial_no,settling_time
699,40,40,100,50,1000,1000,0.009000000000000001,0.0,2,0.215
700,40,40,100,50,1000,1000,0.009000000000000001,0.0,3,0.219
701,40,40,100,50,1000,1000,0.01,0.0,1,0.27
702,40,40,100,50,1000,1000,0.01,0.0,2,0.249
703,40,40,100,50,1000,1000,0.01,0.0,3,0.247
704,40,40,100,50,1500,1500,0.002,0.2153,1,0.252
705,40,40,100,50,1500,1500,0.002,0.2153,2,0.169
706,40,40,100,50,1500,1500,0.002,0.2153,3,0.248
707,40,40,100,50,1500,1500,0.004,0.1932,1,0.214
708,40,40,100,50,1500,1500,0.004,0.1932,2,0.21
709,40,40,100,50,1500,1500,0.004,0.1932,3,0.223
710,40,40,100,50,1500,1500,0.006,0.1848,1,0.2
711,40,40,100,50,1500,1500,0.006,0.1848,2,0.204
712,40,40,100,50,1500,1500,0.006,0.1848,3,0.203
713,40,40,100,50,1500,1500,0.008,0.1798,1,0.196
714,40,40,100,50,1500,1500,0.008,0.1798,2,0.193
715,40,40,100,50,1500,1500,0.008,0.1798,3,0.192
716,40,40,100,50,1500,1500,0.01,0.1753,1,0.205
717,40,40,100,50,1500,1500,0.01,0.1753,2,0.204
718,40,40,100,50,1500,1500,0.01,0.1753,3,0.247
719,40,40,100,50,1500,1500,0.012,0.1727,1,0.182
720,40,40,100,50,1500,1500,0.012,0.1727,2,0.193
721,40,40,100,50,1500,1500,0.012,0.1727,3,0.189
722,40,40,100,65,500,500,0.002,,1,1000
723,40,40,100,65,1000,1000,0.002,0.2004,1,0.247
724,40,40,100,65,1000,1000,0.002,0.2004,2,0.24
725,40,40,100,65,1000,1000,0.002,0.2004,3,0.25
726,40,40,100,65,1000,1000,0.003,0.0,1,0.361
727,40,40,100,65,1000,1000,0.003,0.0,2,0.274
728,40,40,100,65,1000,1000,0.003,0.0,3,0.193
729,40,40,100,65,1000,1000,0.004,0.1862,1,0.193
730,40,40,100,65,1000,1000,0.004,0.1862,2,0.204
731,40,40,100,65,1000,1000,0.004,0.1862,3,0.196
732,40,40,100,65,1000,1000,0.005,0.0,1,0.259
733,40,40,100,65,1000,1000,0.005,0.0,2,0.257
734,40,40,100,65,1000,1000,0.005,0.0,3,0.261
735,40,40,100,65,1000,1000,0.006,0.1791,1,0.36
736,40,40,100,65,1000,1000,0.006,0.1791,2,0.293
737,40,40,100,65,1000,1000,0.007000000000000001,0.0,1,1000
738,40,40,100,65,1000,1000,0.008,0.0,1,1000
739,40,40,100,65,1500,1500,0.002,0.2018,1,0.241
740,40,40,100,65,1500,1500,0.002,0.2018,2,0.176
741,40,40,100,65,1500,1500,0.002,0.2018,3,0.241
742,40,40,100,65,1500,1500,0.004,0.1871,1,0.205
743,40,40,100,65,1500,1500,0.004,0.1871,2,0.2
744,40,40,100,65,1500,1500,0.004,0.1871,3,0.203
745,40,40,100,65,1500,1500,0.006,0.1801,1,0.194
746,40,40,100,65,1500,1500,0.006,0.1801,2,0.189
747,40,40,100,65,1500,1500,0.006,0.1801,3,0.195
748,40,40,100,65,1500,1500,0.008,0.1741,1,0.182
749,40,40,100,65,1500,1500,0.008,0.1741,2,0.183
750,40,40,100,65,1500,1500,0.008,0.1741,3,0.19
751,40,40,100,65,1500,1500,0.01,0.1719,1,0.203
752,40,40,100,65,1500,1500,0.01,0.1719,2,0.196
753,40,40,100,65,1500,1500,0.01,0.1719,3,0.182
754,40,40,100,65,1500,1500,0.012,0.171,1,0.189
755,40,40,100,65,1500,1500,0.012,0.171,2,0.176
756,40,40,100,65,1500,1500,0.012,0.171,3,0.189
757,40,40,100,65,1500,1500,0.014,0.1704,1,0.192
758,40,40,100,65,1500,1500,0.014,0.1704,2,0.189
759,40,40,100,65,1500,1500,0.014,0.1704,3,0.184
760,40,40,100,65,1500,1500,0.016,0.1702,1,0.223
761,40,40,100,65,1500,1500,0.016,0.1702,2,0.22
762,40,40,100,65,1500,1500,0.016,0.1702,3,0.239
763,40,40,100,65,1500,1500,0.018000000000000002,0.0,1,1000
764,40,40,100,80,500,500,0.002,0.0,1,1000
765,40,40,100,80,1000,1000,0.002,0.0,1,1000
766,40,40,100,80,1500,1500,0.002,0.1908,1,0.177
767,40,40,100,80,1500,1500,0.002,0.1908,2,0.223
768,40,40,100,80,1500,1500,0.004,0.1824,1,0.199
769,40,40,100,80,1500,1500,0.004,0.1824,2,0.192
770,40,40,100,80,1500,1500,0.004,0.1824,3,0.2
771,40,40,100,80,1500,1500,0.006,0.1746,1,0.179
772,40,40,100,80,1500,1500,0.006,0.1746,2,0.179
773,40,40,100,80,1500,1500,0.006,0.1746,3,0.198
774,40,40,100,80,1500,1500,0.008,0.1718,1,0.199
775,40,40,100,80,1500,1500,0.008,0.1718,2,0.211
776,40,40,100,80,1500,1500,0.008,0.1718,3,0.237
777,40,40,100,80,1500,1500,0.01,0.0,1,1000
778,40,40,100,95,500,500,0.002,0.0,1,1000
779,40,40,100,95,1000,1000,0.001,0.0,1,1000
780,40,40,100,95,1500,1500,0.002,0.0,1,0.186
781,40,40,100,95,1500,1500,0.002,0.0,2,0.178
782,40,40,100,95,1500,1500,0.002,0.0,3,0.225
783,40,40,100,95,1500,1500,0.004,0.0,1,0.191
784,40,40,100,95,1500,1500,0.004,0.0,2,0.176
785,40,40,100,95,1500,1500,0.004,0.0,3,0.177
786,40,40,100,95,1500,1500,0.006,0.0,1,0.25
787,40,40,100,95,1500,1500,0.006,0.0,2,0.193
788,40,40,100,95,1500,1500,0.006,0.0,3,0.24
789,40,40,100,95,1500,1500,0.007,0.0,1,1000
