,ta,ts,speed,kp,kd-kvfb,kd-kvff,ki,simul_settling_time,trial_no,settling_time
74,20,20,50,25,1000,1000,0.002,0.2991,2,0.456
75,20,20,50,25,1000,1000,0.003,0.2809,1,0.442
76,20,20,50,25,1000,1000,0.003,0.2809,2,0.398
77,20,20,50,25,1000,1000,0.004,0.2698,1,0.347
78,20,20,50,25,1000,1000,0.004,0.2698,2,0.243
79,20,20,50,25,1000,1000,0.004,0.2698,3,0.34
80,20,20,50,25,1000,1000,0.005,0.2579,1,0.315
81,20,20,50,25,1000,1000,0.005,0.2579,2,0.313
82,20,20,50,25,1000,1000,0.005,0.2579,3,0.315
83,20,20,50,25,1000,1000,0.006,0.2542,1,0.294
84,20,20,50,25,1000,1000,0.006,0.2542,2,0.297
85,20,20,50,25,1000,1000,0.006,0.2542,3,0.294
86,20,20,50,25,1000,1000,0.007000000000000001,0.2525,1,0.278
87,20,20,50,25,1000,1000,0.007000000000000001,0.2525,2,0.277
88,20,20,50,25,1000,1000,0.007000000000000001,0.2525,3,0.278
89,20,20,50,25,1000,1000,0.008,0.2515,1,0.265
90,20,20,50,25,1000,1000,0.008,0.2515,2,0.272
91,20,20,50,25,1000,1000,0.008,0.2515,3,0.267
92,20,20,50,25,1000,1000,0.009,0.2518,1,0.268
93,20,20,50,25,1000,1000,0.009,0.2518,2,0.272
94,20,20,50,25,1000,1000,0.009,0.2518,3,0.313
95,20,20,50,25,1000,1000,0.01,0.2592,1,0.266
96,20,20,50,25,1000,1000,0.01,0.2592,2,0.267
97,20,20,50,25,1000,1000,0.01,0.2592,3,0.265
98,20,20,50,25,1500,1500,0.002,0.3017,1,0.477
99,20,20,50,25,1500,1500,0.002,0.3017,2,0.443
100,20,20,50,25,1500,1500,0.003,0.2826,1,0.367
101,20,20,50,25,1500,1500,0.003,0.2826,2,0.344
102,20,20,50,25,1500,1500,0.003,0.2826,3,0.335
103,20,20,50,25,1500,1500,0.004,0.2706,1,0.295
104,20,20,50,25,1500,1500,0.004,0.2706,2,0.278
105,20,20,50,25,1500,1500,0.004,0.2706,3,0.284
106,20,20,50,25,1500,1500,0.005,0.2636,1,0.29
107,20,20,50,25,1500,1500,0.005,0.2636,2,0.335
108,20,20,50,25,1500,1500,0.005,0.2636,3,0.319
109,20,20,50,25,1500,1500,0.006,0.2596,1,0.302
110,20,20,50,25,1500,1500,0.006,0.2596,2,0.304
111,20,20,50,25,1500,1500,0.006,0.2596,3,0.312
112,20,20,50,25,1500,1500,0.007000000000000001,0.2572,1,0.294
113,20,20,50,25,1500,1500,0.007000000000000001,0.2572,2,0.292
114,20,20,50,25,1500,1500,0.007000000000000001,0.2572,3,0.291
115,20,20,50,25,1500,1500,0.008,0.2557,1,0.271
116,20,20,50,25,1500,1500,0.008,0.2557,2,0.276
117,20,20,50,25,1500,1500,0.008,0.2557,3,0.272
118,20,20,50,25,1500,1500,0.009000000000000001,0.2549,1,0.265
119,20,20,50,25,1500,1500,0.009000000000000001,0.2549,2,0.272
120,20,20,50,25,1500,1500,0.009000000000000001,0.2549,3,0.274
121,20,20,50,25,1500,1500,0.01,0.2546,1,0.27
122,20,20,50,25,1500,1500,0.01,0.2546,2,0.268
123,20,20,50,25,1500,1500,0.01,0.2546,3,0.271
124,20,20,50,40,1000,1000,0.004,0.2575,1,0.245
125,20,20,50,40,1000,1000,0.004,0.2575,2,0.324
126,20,20,50,40,1000,1000,0.004,0.2575,3,0.306
127,20,20,50,40,1000,1000,0.006,0.2489,1,0.303
128,20,20,50,40,1000,1000,0.006,0.2489,2,0.28
129,20,20,50,40,1000,1000,0.006,0.2489,3,0.263
130,20,20,50,40,1000,1000,0.008,0.2457,1,0.255
131,20,20,50,40,1000,1000,0.008,0.2457,2,0.261
132,20,20,50,40,1000,1000,0.008,0.2457,3,0.255
133,20,20,50,40,1000,1000,0.01,0.2432,1,0.303
134,20,20,50,40,1000,1000,0.01,0.2432,2,0.275
135,20,20,50,40,1000,1000,0.01,0.2432,3,0.276
136,20,20,50,40,1000,1000,0.012,0.2412,1,0.524
137,20,20,50,40,1000,1000,0.012,0.2412,2,0.327
138,20,20,50,40,1000,1000,0.012,0.2412,3,0.401
139,20,20,50,40,1000,1000,0.014,0.0,1,1000.0
140,20,20,50,40,1500,1500,0.002,0.2774,1,0.44
141,20,20,50,40,1500,1500,0.002,0.2774,2,0.428
142,20,20,50,40,1500,1500,0.002,0.2774,3,0.417
143,20,20,50,40,1500,1500,0.004,0.2592,1,0.349
144,20,20,50,40,1500,1500,0.004,0.2592,2,0.231
145,20,20,50,40,1500,1500,0.004,0.2592,3,0.33
146,20,20,50,40,1500,1500,0.006,0.2515,1,0.275
147,20,20,50,40,1500,1500,0.006,0.2515,2,0.268
148,20,20,50,40,1500,1500,0.006,0.2515,3,0.266
149,20,20,50,40,1500,1500,0.008,0.2481,1,0.261
150,20,20,50,40,1500,1500,0.008,0.2481,2,0.259
151,20,20,50,40,1500,1500,0.008,0.2481,3,0.249
152,20,20,50,40,1500,1500,0.01,0.2458,1,0.256
153,20,20,50,40,1500,1500,0.01,0.2458,2,0.253
154,20,20,50,40,1500,1500,0.01,0.2458,3,0.257
155,20,20,50,40,1500,1500,0.012,0.2441,1,0.251
156,20,20,50,40,1500,1500,0.012,0.2441,2,0.243
157,20,20,50,40,1500,1500,0.012,0.2441,3,0.243
158,20,20,50,40,1500,1500,0.014,0.2426,1,0.252
159,20,20,50,40,1500,1500,0.014,0.2426,2,0.251
160,20,20,50,40,1500,1500,0.014,0.2426,3,0.249
161,20,20,50,50,500,500,0.002,0.0,1,1000.0
162,20,20,50,50,1000,1000,0.002,0.2643,1,0.373
163,20,20,50,50,1000,1000,0.003,0.2573,1,0.404
164,20,20,50,50,1000,1000,0.003,0.2573,2,0.367
165,20,20,50,50,1000,1000,0.003,0.2573,3,0.277
166,20,20,50,50,1000,1000,0.004,0.2515,1,0.279
167,20,20,50,50,1000,1000,0.004,0.2515,2,0.254
168,20,20,50,50,1000,1000,0.004,0.2515,3,0.245
169,20,20,50,50,1000,1000,0.005,0.2484,1,0.278
170,20,20,50,50,1000,1000,0.005,0.2484,2,0.282
171,20,20,50,50,1000,1000,0.005,0.2484,3,0.275
172,20,20,50,50,1000,1000,0.006,0.2465,1,0.302
173,20,20,50,50,1000,1000,0.006,0.2465,2,0.287
174,20,20,50,50,1000,1000,0.006,0.2465,3,0.257
175,20,20,50,50,1000,1000,0.007000000000000001,0.2449,1,0.321
176,20,20,50,50,1000,1000,0.007000000000000001,0.2449,2,0.314
177,20,20,50,50,1000,1000,0.007000000000000001,0.2449,3,0.311
178,20,20,50,50,1000,1000,0.008,0.2435,1,0.31
179,20,20,50,50,1000,1000,0.008,0.2435,2,0.332
180,20,20,50,50,1000,1000,0.008,0.2435,3,0.305
181,20,20,50,50,1000,1000,0.009,0.2422,1,0.368
182,20,20,50,50,1000,1000,0.009,0.2422,2,0.408
183,20,20,50,50,1000,1000,0.009,0.2422,3,0.355
184,20,20,50,50,1000,1000,0.01,0.2408,1,0.559
185,20,20,50,50,1000,1000,0.01,0.2408,2,0.418
186,20,20,50,50,1000,1000,0.01,0.2408,3,0.369
187,20,20,50,50,1500,1500,0.002,0.2659,1,0.448
188,20,20,50,50,1500,1500,0.002,0.2659,2,0.44
189,20,20,50,50,1500,1500,0.002,0.2659,3,0.419
190,20,20,50,50,1500,1500,0.004,0.2535,1,0.315
191,20,20,50,50,1500,1500,0.004,0.2535,2,0.308
192,20,20,50,50,1500,1500,0.004,0.2535,3,0.284
193,20,20,50,50,1500,1500,0.006,0.2481,1,0.252
194,20,20,50,50,1500,1500,0.006,0.2481,2,0.263
195,20,20,50,50,1500,1500,0.006,0.2481,3,0.256
196,20,20,50,50,1500,1500,0.008,0.2453,1,0.246
197,20,20,50,50,1500,1500,0.008,0.2453,2,0.246
198,20,20,50,50,1500,1500,0.008,0.2453,3,0.257
199,20,20,50,50,1500,1500,0.01,0.243,1,0.243
200,20,20,50,50,1500,1500,0.01,0.243,2,0.252
201,20,20,50,50,1500,1500,0.01,0.243,3,0.243
202,20,20,50,50,1500,1500,0.012,0.2409,1,0.247
203,20,20,50,50,1500,1500,0.012,0.2409,2,0.24
204,20,20,50,50,1500,1500,0.012,0.2409,3,0.239
205,20,20,50,50,1500,1500,0.014,0.2389,1,0.246
206,20,20,50,50,1500,1500,0.014,0.2389,2,0.238
207,20,20,50,50,1500,1500,0.014,0.2389,3,0.237
208,20,20,50,50,1500,1500,0.016,0.2373,1,0.243
209,20,20,50,50,1500,1500,0.016,0.2373,2,0.244
210,20,20,50,50,1500,1500,0.016,0.2373,3,0.236
211,20,20,50,50,1500,1500,0.018,0.2359,1,0.255
212,20,20,50,50,1500,1500,0.018,0.2359,2,0.269
213,20,20,50,50,1500,1500,0.018,0.2359,3,0.262
214,20,20,50,50,1500,1500,0.02,0.2348,1,0.35
215,20,20,50,50,1500,1500,0.02,0.2348,2,0.39
216,20,20,50,65,1000,1000,0.002,0.2496,1,0.466
217,20,20,50,65,1000,1000,0.002,0.2496,2,0.539
218,20,20,50,65,1000,1000,0.002,0.2496,3,0.478
219,20,20,50,65,1000,1000,0.003,0.2483,1,0.351
220,20,20,50,65,1000,1000,0.003,0.2483,2,0.321
221,20,20,50,65,1000,1000,0.003,0.2483,3,0.312
222,20,20,50,65,1000,1000,0.004,0.2462,1,0.302
223,20,20,50,65,1000,1000,0.004,0.2462,2,0.331
224,20,20,50,65,1000,1000,0.004,0.2462,3,0.324
225,20,20,50,65,1000,1000,0.005,0.2446,1,0.323
226,20,20,50,65,1000,1000,0.005,0.2446,2,0.33
227,20,20,50,65,1000,1000,0.005,0.2446,3,0.336
228,20,20,50,65,1000,1000,0.006,0.2431,1,0.412
229,20,20,50,65,1000,1000,0.006,0.2431,2,0.415
230,20,20,50,65,1000,1000,0.006,0.2431,3,0.392
231,20,20,50,65,1000,1000,0.007000000000000001,0.0,1,1000.0
232,20,20,50,65,1500,1500,0.004,0.2474,1,0.277
233,20,20,50,65,1500,1500,0.004,0.2474,2,0.263
234,20,20,50,65,1500,1500,0.004,0.2474,3,0.273
235,20,20,50,65,1500,1500,0.006,0.2442,1,0.256
236,20,20,50,65,1500,1500,0.006,0.2442,2,0.256
237,20,20,50,65,1500,1500,0.006,0.2442,3,0.245
238,20,20,50,65,1500,1500,0.008,0.2416,1,0.253
239,20,20,50,65,1500,1500,0.008,0.2416,2,0.247
240,20,20,50,65,1500,1500,0.008,0.2416,3,0.249
241,20,20,50,65,1500,1500,0.01,0.2389,1,0.244
242,20,20,50,65,1500,1500,0.01,0.2389,2,0.237
243,20,20,50,65,1500,1500,0.01,0.2389,3,0.247
244,20,20,50,65,1500,1500,0.012,0.2365,1,0.245
245,20,20,50,65,1500,1500,0.012,0.2365,2,0.24
246,20,20,50,65,1500,1500,0.012,0.2365,3,0.249
247,20,20,50,65,1500,1500,0.014,0.235,1,0.264
248,20,20,50,65,1500,1500,0.014,0.235,2,0.256
249,20,20,50,65,1500,1500,0.014,0.235,3,0.258
250,20,20,50,65,1500,1500,0.016,0.0,1,1000.0
251,20,20,50,80,1000,1000,0.002,0.242,1,0.466
252,20,20,50,80,1000,1000,0.002,0.242,2,0.445
253,20,20,50,80,1000,1000,0.002,0.242,3,0.419
254,20,20,50,80,1000,1000,0.004,0.24209,1,0.563
255,20,20,50,80,1000,1000,0.004,0.24209,2,0.475
256,20,20,50,80,1000,1000,0.004,0.24209,3,1000.0
257,20,20,50,80,1500,1500,0.004,0.2428,1,0.282
258,20,20,50,80,1500,1500,0.004,0.2428,2,0.244
259,20,20,50,80,1500,1500,0.004,0.2428,3,0.268
260,20,20,50,80,1500,1500,0.006,0.24,1,0.249
261,20,20,50,80,1500,1500,0.006,0.24,2,0.241
262,20,20,50,80,1500,1500,0.006,0.24,3,0.244
263,20,20,50,80,1500,1500,0.008,0.2367,1,0.253
264,20,20,50,80,1500,1500,0.008,0.2367,2,0.259
265,20,20,50,80,1500,1500,0.008,0.2367,3,0.239
266,20,20,50,80,1500,1500,0.01,0.2347,1,0.287
267,20,20,50,80,1500,1500,0.01,0.2347,2,0.291
268,20,20,50,80,1500,1500,0.01,0.2347,3,0.27
269,20,20,50,95,1500,1500,0.002,0.232,1,0.3
270,20,20,50,95,1500,1500,0.002,0.232,2,0.354
271,20,20,50,95,1500,1500,0.002,0.232,3,0.356
272,20,20,50,95,1500,1500,0.004,0.2352,1,0.263
273,20,20,50,95,1500,1500,0.004,0.2352,2,0.262
274,20,20,50,95,1500,1500,0.004,0.2352,3,0.261
275,20,20,50,95,1500,1500,0.006,0.2344,1,0.364
276,20,20,50,95,1500,1500,0.006,0.2344,2,0.311
277,20,20,50,95,1500,1500,0.006,0.2344,3,0.33
278,20,20,50,95,1500,1500,0.008,0.0,1,1000.0
279,40,40,50,20,500,500,0.004,0.296,1,0.499
280,40,40,50,20,500,500,0.004,0.296,2,0.448
281,40,40,50,20,500,500,0.004,0.296,3,0.468
282,40,40,50,20,500,500,0.006,0.2911,1,0.532
283,40,40,50,20,500,500,0.006,0.2911,2,0.502
284,40,40,50,20,500,500,0.006,0.2911,3,0.353
285,40,40,50,20,500,500,0.008,0.0,1,1000.0
286,40,40,50,20,1000,1000,0.006,0.2895,1,0.31
287,40,40,50,20,1000,1000,0.006,0.2895,2,0.31
288,40,40,50,20,1000,1000,0.006,0.2895,3,0.301
289,40,40,50,20,1000,1000,0.008,0.2839,1,0.297
290,40,40,50,20,1000,1000,0.008,0.2839,2,0.288
291,40,40,50,20,1000,1000,0.008,0.2839,3,0.295
292,40,40,50,20,1000,1000,0.01,0.2781,1,0.276
293,40,40,50,20,1000,1000,0.01,0.2781,2,0.277
294,40,40,50,20,1000,1000,0.01,0.2781,3,0.286
295,40,40,50,20,1000,1000,0.012,0.2728,1,0.272
296,40,40,50,20,1000,1000,0.012,0.2728,2,0.283
297,40,40,50,20,1000,1000,0.012,0.2728,3,0.274
298,40,40,50,20,1000,1000,0.014,0.2708,1,0.284
299,40,40,50,20,1000,1000,0.014,0.2708,2,0.279
300,40,40,50,20,1000,1000,0.014,0.2708,3,0.292
301,40,40,50,20,1500,1500,0.004,0.3026,1,0.6
302,40,40,50,20,1500,1500,0.004,0.3026,2,0.546
303,40,40,50,20,1500,1500,0.004,0.3026,3,0.877
304,40,40,50,20,1500,1500,0.006,0.2923,1,0.312
305,40,40,50,20,1500,1500,0.006,0.2923,2,0.31
306,40,40,50,20,1500,1500,0.006,0.2923,3,0.302
307,40,40,50,20,1500,1500,0.008,0.2865,1,0.292
308,40,40,50,20,1500,1500,0.008,0.2865,2,0.293
309,40,40,50,20,1500,1500,0.008,0.2865,3,0.291
310,40,40,50,20,1500,1500,0.01,0.2816,1,0.294
311,40,40,50,20,1500,1500,0.01,0.2816,2,0.285
312,40,40,50,20,1500,1500,0.01,0.2816,3,0.291
313,40,40,50,20,1500,1500,0.012,0.2763,1,0.284
314,40,40,50,20,1500,1500,0.012,0.2763,2,0.283
315,40,40,50,20,1500,1500,0.012,0.2763,3,0.273
316,40,40,50,20,2000,2000,0.004,0.3074,1,0.498
317,40,40,50,20,2000,2000,0.004,0.3074,2,0.401
318,40,40,50,20,2000,2000,0.006,0.2965,1,0.322
319,40,40,50,20,2000,2000,0.006,0.2965,2,0.321
320,40,40,50,20,2000,2000,0.006,0.2965,3,0.319
321,40,40,50,20,2000,2000,0.008,0.2904,1,0.3
322,40,40,50,20,2000,2000,0.008,0.2904,2,0.32
323,40,40,50,20,2000,2000,0.008,0.2904,3,0.307
324,40,40,50,20,2000,2000,0.01,0.2854,1,0.302
325,40,40,50,20,2000,2000,0.01,0.2854,2,0.297
326,40,40,50,20,2000,2000,0.01,0.2854,3,0.298
327,40,40,50,20,2000,2000,0.012,0.2808,1,0.294
328,40,40,50,20,2000,2000,0.012,0.2808,2,0.332
329,40,40,50,20,2000,2000,0.012,0.2808,3,0.316
330,40,40,50,20,2000,2000,0.014,0.276,1,0.28
331,40,40,50,20,2000,2000,0.014,0.276,2,0.28
332,40,40,50,20,2000,2000,0.014,0.276,3,0.288
333,40,40,50,20,2000,2000,0.016,0.2725,1,0.278
334,40,40,50,20,2000,2000,0.016,0.2725,2,0.274
335,40,40,50,20,2000,2000,0.016,0.2725,3,0.281
336,40,40,50,20,2000,2000,0.018000000000000002,0.2706,1,0.28
337,40,40,50,20,2000,2000,0.018000000000000002,0.2706,2,0.27
338,40,40,50,20,2000,2000,0.018000000000000002,0.2706,3,0.282
339,40,40,50,25,500,500,0.002,0.3188,1,0.528
340,40,40,50,25,500,500,0.002,0.3188,2,0.566
341,40,40,50,25,500,500,0.002,0.3188,3,0.61
342,40,40,50,25,500,500,0.003,0.3013,1,0.453
343,40,40,50,25,500,500,0.003,0.3013,2,0.424
344,40,40,50,25,500,500,0.003,0.3013,3,0.373
345,40,40,50,25,500,500,0.004,0.2916,1,0.302
346,40,40,50,25,500,500,0.004,0.2916,2,0.37
347,40,40,50,25,500,500,0.004,0.2916,3,0.346
348,40,40,50,25,500,500,0.005,0.2889,1,0.332
349,40,40,50,25,500,500,0.005,0.2889,2,0.303
350,40,40,50,25,500,500,0.005,0.2889,3,0.321
351,40,40,50,25,500,500,0.006,0.288,1,0.449
352,40,40,50,25,500,500,0.006,0.288,2,0.377
353,40,40,50,25,500,500,0.006,0.288,3,0.447
354,40,40,50,25,500,500,0.007000000000000001,0.0,1,1000.0
355,40,40,50,25,1000,1000,0.002,0.3213,1,0.274
356,40,40,50,25,1000,1000,0.002,0.3213,2,0.392
357,40,40,50,25,1000,1000,0.003,0.3033,1,0.347
358,40,40,50,25,1000,1000,0.003,0.3033,2,0.352
359,40,40,50,25,1000,1000,0.003,0.3033,3,0.355
360,40,40,50,25,1000,1000,0.004,0.2939,1,0.323
361,40,40,50,25,1000,1000,0.004,0.2939,2,0.332
362,40,40,50,25,1000,1000,0.004,0.2939,3,0.321
363,40,40,50,25,1000,1000,0.005,0.2893,1,0.302
364,40,40,50,25,1000,1000,0.005,0.2893,2,0.307
365,40,40,50,25,1000,1000,0.005,0.2893,3,0.307
366,40,40,50,25,1000,1000,0.006,0.2862,1,0.301
367,40,40,50,25,1000,1000,0.006,0.2862,2,0.304
368,40,40,50,25,1000,1000,0.006,0.2862,3,0.293
369,40,40,50,25,1000,1000,0.007000000000000001,0.2835,1,0.295
370,40,40,50,25,1000,1000,0.007000000000000001,0.2835,2,0.287
371,40,40,50,25,1000,1000,0.007000000000000001,0.2835,3,0.296
372,40,40,50,25,1000,1000,0.008,0.2808,1,0.289
373,40,40,50,25,1000,1000,0.008,0.2808,2,0.283
374,40,40,50,25,1000,1000,0.008,0.2808,3,0.282
375,40,40,50,25,1000,1000,0.009,0.2775,1,0.285
376,40,40,50,25,1000,1000,0.009,0.2775,2,0.283
377,40,40,50,25,1000,1000,0.009,0.2775,3,0.272
378,40,40,50,25,1500,1500,0.002,0.3239,1,0.462
379,40,40,50,25,1500,1500,0.002,0.3239,2,0.405
380,40,40,50,25,1500,1500,0.002,0.3239,3,0.407
381,40,40,50,25,1500,1500,0.003,0.3061,1,0.347
382,40,40,50,25,1500,1500,0.003,0.3061,2,0.357
383,40,40,50,25,1500,1500,0.003,0.3061,3,0.274
384,40,40,50,25,1500,1500,0.004,0.2969,1,0.329
385,40,40,50,25,1500,1500,0.004,0.2969,2,0.323
386,40,40,50,25,1500,1500,0.004,0.2969,3,0.329
387,40,40,50,25,1500,1500,0.005,0.2916,1,0.308
388,40,40,50,25,1500,1500,0.005,0.2916,2,0.307
389,40,40,50,25,1500,1500,0.005,0.2916,3,0.309
390,40,40,50,25,1500,1500,0.006,0.288,1,0.292
391,40,40,50,25,1500,1500,0.006,0.288,2,0.303
392,40,40,50,25,1500,1500,0.006,0.288,3,0.298
393,40,40,50,25,1500,1500,0.007000000000000001,0.285,1,0.299
394,40,40,50,25,1500,1500,0.007000000000000001,0.285,2,0.296
395,40,40,50,25,1500,1500,0.007000000000000001,0.285,3,0.287
396,40,40,50,25,1500,1500,0.008,0.282,1,0.295
397,40,40,50,25,1500,1500,0.008,0.282,2,0.292
398,40,40,50,25,1500,1500,0.008,0.282,3,0.285
399,40,40,50,40,500,500,0.002,0.2949,1,0.418
400,40,40,50,40,500,500,0.002,0.2949,2,0.483
401,40,40,50,40,500,500,0.002,0.2949,3,0.503
402,40,40,50,40,500,500,0.003,0.2862,1,0.562
403,40,40,50,40,500,500,0.003,0.2862,2,0.479
404,40,40,50,40,500,500,0.003,0.2862,3,0.632
405,40,40,50,40,1000,1000,0.004,0.2836,1,1000.0
406,40,40,50,40,1000,1000,0.006,0.2755,1,0.371
407,40,40,50,40,1000,1000,0.006,0.2755,2,0.38
408,40,40,50,40,1000,1000,0.006,0.2755,3,0.307
409,40,40,50,40,1000,1000,0.008,0.2708,1,0.394
410,40,40,50,40,1000,1000,0.008,0.2708,2,0.361
411,40,40,50,40,1000,1000,0.008,0.2708,3,0.339
412,40,40,50,40,1000,1000,0.01,0.269,1,0.594
413,40,40,50,40,1000,1000,0.01,0.269,2,0.365
414,40,40,50,40,1000,1000,0.01,0.269,3,0.45
415,40,40,50,40,1000,1000,0.012,0.0,1,1000.0
416,40,40,50,40,1500,1500,0.002,0.2853,1,1000.0
417,40,40,50,40,1500,1500,0.004,0.2853,1,1000.0
418,40,40,50,40,1500,1500,0.006,0.2767,1,0.375
419,40,40,50,40,1500,1500,0.006,0.2767,2,0.309
420,40,40,50,40,1500,1500,0.006,0.2767,3,0.339
421,40,40,50,40,1500,1500,0.008,0.2712,1,0.359
422,40,40,50,40,1500,1500,0.008,0.2712,2,0.322
423,40,40,50,40,1500,1500,0.008,0.2712,3,0.306
424,40,40,50,40,1500,1500,0.01,0.2693,1,0.364
425,40,40,50,40,1500,1500,0.01,0.2693,2,0.448
426,40,40,50,40,1500,1500,0.01,0.2693,3,0.352
427,40,40,50,40,1500,1500,0.012,0.2683,1,1000.0
428,40,40,50,50,500,500,0.002,0.0,1,1000.0
429,40,40,50,50,1000,1000,0.002,0.2864,1,1000.0
430,40,40,50,50,1000,1000,0.003,0.2816,1,0.45
431,40,40,50,50,1000,1000,0.003,0.2816,2,0.426
432,40,40,50,50,1000,1000,0.003,0.2816,3,0.387
433,40,40,50,50,1000,1000,0.004,0.2763,1,0.347
434,40,40,50,50,1000,1000,0.004,0.2763,2,0.323
435,40,40,50,50,1000,1000,0.004,0.2763,3,0.295
436,40,40,50,50,1000,1000,0.005,0.2724,1,0.318
437,40,40,50,50,1000,1000,0.005,0.2724,2,0.289
438,40,40,50,50,1000,1000,0.005,0.2724,3,0.275
439,40,40,50,50,1000,1000,0.006,0.2706,1,0.286
440,40,40,50,50,1000,1000,0.006,0.2706,2,0.274
441,40,40,50,50,1000,1000,0.006,0.2706,3,0.28
442,40,40,50,50,1000,1000,0.007000000000000001,0.2697,1,0.292
443,40,40,50,50,1000,1000,0.007000000000000001,0.2697,2,0.285
444,40,40,50,50,1000,1000,0.007000000000000001,0.2697,3,0.288
445,40,40,50,50,1000,1000,0.008,0.269,1,0.301
446,40,40,50,50,1000,1000,0.008,0.269,2,0.291
