,ta,ts,speed,kp,kd-kvfb,kd-kvff,ki,simul_settling_time,trial_no,settling_time
185,20,20,30,50,1500,1500,0.004,0.3776,1,0.423
186,20,20,30,50,1500,1500,0.004,0.3776,2,0.367
187,20,20,30,50,1500,1500,0.004,0.3776,3,0.402
188,20,20,30,50,1500,1500,0.006,0.3752,1,0.387
189,20,20,30,50,1500,1500,0.006,0.3752,2,0.39
190,20,20,30,50,1500,1500,0.006,0.3752,3,0.389
191,20,20,30,50,1500,1500,0.008,0.3727,1,0.386
192,20,20,30,50,1500,1500,0.008,0.3727,2,0.381
193,20,20,30,50,1500,1500,0.008,0.3727,3,0.373
194,20,20,30,50,1500,1500,0.01,0.3701,1,0.379
195,20,20,30,50,1500,1500,0.01,0.3701,2,0.379
196,20,20,30,50,1500,1500,0.01,0.3701,3,0.371
197,20,20,30,50,1500,1500,0.012,0.3682,1,0.374
198,20,20,30,50,1500,1500,0.012,0.3682,2,0.369
199,20,20,30,50,1500,1500,0.012,0.3682,3,0.377
200,20,20,30,50,1500,1500,0.014,0.367,1,0.368
201,20,20,30,50,1500,1500,0.014,0.367,2,0.368
202,20,20,30,50,1500,1500,0.014,0.367,3,0.376
203,20,20,30,50,1500,1500,0.016,0.3662,1,0.375
204,20,20,30,50,1500,1500,0.016,0.3662,2,0.377
205,20,20,30,50,1500,1500,0.016,0.3662,3,0.368
206,20,20,30,50,1500,1500,0.018,0.3655,1,0.371
207,20,20,30,50,1500,1500,0.018,0.3655,2,0.406
208,20,20,30,50,1500,1500,0.018,0.3655,3,0.392
209,20,20,30,50,1500,1500,0.02,0.3651,1,0.456
210,20,20,30,50,1500,1500,0.02,0.3651,2,0.519
211,20,20,30,50,1500,1500,0.02,0.3651,3,0.494
212,20,20,30,65,1000,1000,0.003,0.3644,1,0.43
213,20,20,30,65,1000,1000,0.003,0.3644,2,0.415
214,20,20,30,65,1000,1000,0.003,0.3644,3,0.415
215,20,20,30,65,1000,1000,0.004,0.3654,1,0.441
216,20,20,30,65,1000,1000,0.004,0.3654,2,0.448
217,20,20,30,65,1000,1000,0.004,0.3654,3,0.437
218,20,20,30,65,1000,1000,0.005,0.0,1,1000.0
219,20,20,30,65,1500,1500,0.004,0.3653,1,0.384
220,20,20,30,65,1500,1500,0.004,0.3653,2,0.39
221,20,20,30,65,1500,1500,0.004,0.3653,3,0.366
222,20,20,30,65,1500,1500,0.006,0.3661,1,0.384
223,20,20,30,65,1500,1500,0.006,0.3661,2,0.379
224,20,20,30,65,1500,1500,0.006,0.3661,3,0.371
225,20,20,30,65,1500,1500,0.008,0.3658,1,0.376
226,20,20,30,65,1500,1500,0.008,0.3658,2,0.379
227,20,20,30,65,1500,1500,0.008,0.3658,3,0.376
228,20,20,30,65,1500,1500,0.01,0.3654,1,0.375
229,20,20,30,65,1500,1500,0.01,0.3654,2,0.374
230,20,20,30,65,1500,1500,0.01,0.3654,3,0.373
231,20,20,30,65,1500,1500,0.012,0.365,1,0.379
232,20,20,30,65,1500,1500,0.012,0.365,2,0.365
233,20,20,30,65,1500,1500,0.012,0.365,3,0.375
234,20,20,30,65,1500,1500,0.014,0.3647,1,0.382
235,20,20,30,65,1500,1500,0.014,0.3647,2,0.378
236,20,20,30,65,1500,1500,0.014,0.3647,3,0.387
237,20,20,30,65,1500,1500,0.016,0.0,1,1000.0
238,20,20,30,80,1000,1000,0.004,0.3638,1,0.412
239,20,20,30,80,1000,1000,0.004,0.3638,2,0.424
240,20,20,30,80,1000,1000,0.004,0.3638,3,0.425
241,20,20,30,80,1500,1500,0.004,0.3635,1,0.381
242,20,20,30,80,1500,1500,0.004,0.3635,2,0.366
243,20,20,30,80,1500,1500,0.004,0.3635,3,0.384
244,20,20,30,80,1500,1500,0.006,0.364,1,0.368
245,20,20,30,80,1500,1500,0.006,0.364,2,0.367
246,20,20,30,80,1500,1500,0.006,0.364,3,0.373
247,20,20,30,80,1500,1500,0.008,0.3642,1,0.39
248,20,20,30,80,1500,1500,0.008,0.3642,2,0.385
249,20,20,30,80,1500,1500,0.008,0.3642,3,0.376
250,20,20,30,80,1500,1500,0.01,0.0,1,1000.0
251,20,20,30,95,1500,1500,0.004,0.3631,1,0.409
252,20,20,30,95,1500,1500,0.004,0.3631,2,0.395
253,20,20,30,95,1500,1500,0.004,0.3631,3,0.392
254,40,40,30,20,500,500,0.004,0.4221,1,0.562
255,40,40,30,20,500,500,0.004,0.4221,2,0.563
256,40,40,30,20,500,500,0.004,0.4221,3,0.545
257,40,40,30,20,500,500,0.006,0.4156,1,0.535
258,40,40,30,20,500,500,0.006,0.4156,2,0.467
259,40,40,30,20,500,500,0.006,0.4156,3,0.54
260,40,40,30,20,500,500,0.008,0.0,1,1000.0
261,40,40,30,20,1000,1000,0.004,0.4237,1,0.484
262,40,40,30,20,1000,1000,0.004,0.4237,2,0.472
263,40,40,30,20,1000,1000,0.006,0.4156,1,0.437
264,40,40,30,20,1000,1000,0.006,0.4156,2,0.423
265,40,40,30,20,1000,1000,0.006,0.4156,3,0.434
266,40,40,30,20,1000,1000,0.008,0.4076,1,0.416
267,40,40,30,20,1000,1000,0.008,0.4076,2,0.412
268,40,40,30,20,1000,1000,0.008,0.4076,3,0.418
269,40,40,30,20,1000,1000,0.01,0.4032,1,0.405
270,40,40,30,20,1000,1000,0.01,0.4032,2,0.411
271,40,40,30,20,1000,1000,0.01,0.4032,3,0.406
272,40,40,30,20,1000,1000,0.012,0.4013,1,0.412
273,40,40,30,20,1000,1000,0.012,0.4013,2,0.409
274,40,40,30,20,1000,1000,0.012,0.4013,3,0.411
275,40,40,30,20,1000,1000,0.014,0.4005,1,0.406
276,40,40,30,20,1000,1000,0.014,0.4005,2,0.408
277,40,40,30,20,1000,1000,0.014,0.4005,3,0.409
278,40,40,30,20,1500,1500,0.004,0.4278,1,0.491
279,40,40,30,20,1500,1500,0.004,0.4278,2,0.498
280,40,40,30,20,1500,1500,0.006,0.4194,1,0.441
281,40,40,30,20,1500,1500,0.006,0.4194,2,0.429
282,40,40,30,20,1500,1500,0.006,0.4194,3,0.438
283,40,40,30,20,1500,1500,0.008,0.4126,1,0.424
284,40,40,30,20,1500,1500,0.008,0.4126,2,0.425
285,40,40,30,20,1500,1500,0.008,0.4126,3,0.425
286,40,40,30,20,1500,1500,0.01,0.4062,1,0.411
287,40,40,30,20,1500,1500,0.01,0.4062,2,0.417
288,40,40,30,20,1500,1500,0.01,0.4062,3,0.418
289,40,40,30,20,1500,1500,0.012,0.4029,1,0.411
290,40,40,30,20,1500,1500,0.012,0.4029,2,0.41
291,40,40,30,20,1500,1500,0.012,0.4029,3,0.412
292,40,40,30,20,2000,2000,0.004,0.4322,1,0.399
293,40,40,30,20,2000,2000,0.006,0.4233,1,0.452
294,40,40,30,20,2000,2000,0.006,0.4233,2,0.444
295,40,40,30,20,2000,2000,0.006,0.4233,3,0.446
296,40,40,30,20,2000,2000,0.008,0.4169,1,0.434
297,40,40,30,20,2000,2000,0.008,0.4169,2,0.434
298,40,40,30,20,2000,2000,0.008,0.4169,3,0.433
299,40,40,30,20,2000,2000,0.01,0.4109,1,0.417
300,40,40,30,20,2000,2000,0.01,0.4109,2,0.423
301,40,40,30,20,2000,2000,0.01,0.4109,3,0.424
302,40,40,30,20,2000,2000,0.012,0.4058,1,0.419
303,40,40,30,20,2000,2000,0.012,0.4058,2,0.408
304,40,40,30,20,2000,2000,0.012,0.4058,3,0.414
305,40,40,30,20,2000,2000,0.014,0.4028,1,0.411
306,40,40,30,20,2000,2000,0.014,0.4028,2,0.404
307,40,40,30,20,2000,2000,0.014,0.4028,3,0.415
308,40,40,30,20,2000,2000,0.016,0.4013,1,0.403
309,40,40,30,20,2000,2000,0.016,0.4013,2,0.409
310,40,40,30,20,2000,2000,0.016,0.4013,3,0.409
311,40,40,30,20,2000,2000,0.018000000000000002,0.4004,1,0.411
312,40,40,30,20,2000,2000,0.018000000000000002,0.4004,2,0.413
313,40,40,30,20,2000,2000,0.018000000000000002,0.4004,3,0.408
314,40,40,30,20,2000,2000,0.02,0.3997,1,0.408
315,40,40,30,20,2000,2000,0.02,0.3997,2,0.402
316,40,40,30,20,2000,2000,0.02,0.3997,3,0.405
317,40,40,30,25,500,500,0.002,0.4268,1,0.418
318,40,40,30,25,500,500,0.003,0.4211,1,0.404
319,40,40,30,25,500,500,0.003,0.4211,2,0.395
320,40,40,30,25,500,500,0.004,0.4176,1,0.44
321,40,40,30,25,500,500,0.004,0.4176,2,0.425
322,40,40,30,25,500,500,0.004,0.4176,3,0.418
323,40,40,30,25,500,500,0.005,0.4146,1,0.443
324,40,40,30,25,500,500,0.005,0.4146,2,0.442
325,40,40,30,25,500,500,0.005,0.4146,3,0.441
326,40,40,30,25,500,500,0.006,0.4118,1,0.504
327,40,40,30,25,500,500,0.006,0.4118,2,0.452
328,40,40,30,25,500,500,0.006,0.4118,3,0.5
329,40,40,30,25,500,500,0.007000000000000001,0.0,1,1000.0
330,40,40,30,25,1000,1000,0.002,0.0,1,1000.0
331,40,40,30,25,1000,1000,0.003,0.0,1,1000.0
332,40,40,30,25,1000,1000,0.004,0.4183,1,0.477
333,40,40,30,25,1000,1000,0.004,0.4183,2,0.543
334,40,40,30,25,1000,1000,0.004,0.4183,3,0.477
335,40,40,30,25,1000,1000,0.005,0.4137,1,0.44
336,40,40,30,25,1000,1000,0.005,0.4137,2,0.443
337,40,40,30,25,1000,1000,0.005,0.4137,3,0.438
338,40,40,30,25,1000,1000,0.006,0.4086,1,0.4223
339,40,40,30,25,1000,1000,0.006,0.4086,2,0.42
340,40,40,30,25,1000,1000,0.006,0.4086,3,0.429
341,40,40,30,25,1000,1000,0.007000000000000001,0.4048,1,0.406
342,40,40,30,25,1000,1000,0.007000000000000001,0.4048,2,0.415
343,40,40,30,25,1000,1000,0.007000000000000001,0.4048,3,0.412
344,40,40,30,25,1000,1000,0.008,0.4028,1,0.409
345,40,40,30,25,1000,1000,0.008,0.4028,2,0.413
346,40,40,30,25,1000,1000,0.008,0.4028,3,0.411
347,40,40,30,25,1000,1000,0.009,0.4016,1,0.409
348,40,40,30,25,1000,1000,0.009,0.4016,2,0.41
349,40,40,30,25,1000,1000,0.009,0.4016,3,0.41
350,40,40,30,25,1000,1000,0.01,0.4009,1,0.407
351,40,40,30,25,1000,1000,0.01,0.4009,2,0.407
352,40,40,30,25,1000,1000,0.01,0.4009,3,0.41
353,40,40,30,25,1500,1500,0.002,0.0,1,1000.0
354,40,40,30,25,1500,1500,0.003,0.0,1,1000.0
355,40,40,30,25,1500,1500,0.004,0.4211,1,0.493
356,40,40,30,25,1500,1500,0.005,0.4166,1,0.44
357,40,40,30,25,1500,1500,0.005,0.4166,2,0.454
358,40,40,30,25,1500,1500,0.005,0.4166,3,0.444
359,40,40,30,25,1500,1500,0.006,0.4124,1,0.442
360,40,40,30,25,1500,1500,0.006,0.4124,2,0.435
361,40,40,30,25,1500,1500,0.006,0.4124,3,0.435
362,40,40,30,25,1500,1500,0.007000000000000001,0.4081,1,0.428
363,40,40,30,25,1500,1500,0.007000000000000001,0.4081,2,0.416
364,40,40,30,25,1500,1500,0.007000000000000001,0.4081,3,0.425
365,40,40,30,25,1500,1500,0.008,0.4051,1,0.42
366,40,40,30,25,1500,1500,0.008,0.4051,2,0.419
367,40,40,30,25,1500,1500,0.008,0.4051,3,0.414
368,40,40,30,25,1500,1500,0.009000000000000001,0.4032,1,0.406
369,40,40,30,25,1500,1500,0.009000000000000001,0.4032,2,0.413
370,40,40,30,25,1500,1500,0.009000000000000001,0.4032,3,0.416
371,40,40,30,25,1500,1500,0.01,0.402,1,0.404
372,40,40,30,25,1500,1500,0.01,0.402,2,0.403
373,40,40,30,25,1500,1500,0.01,0.402,3,0.404
374,40,40,30,40,500,500,0.002,0.4034,1,0.791
375,40,40,30,40,500,500,0.002,0.4034,2,0.772
376,40,40,30,40,500,500,0.002,0.4034,3,0.705
377,40,40,30,40,1000,1000,0.004,0.4017,1,0.449
378,40,40,30,40,1000,1000,0.004,0.4017,2,0.543
379,40,40,30,40,1000,1000,0.006,0.4001,1,0.416
380,40,40,30,40,1000,1000,0.006,0.4001,2,0.401
381,40,40,30,40,1000,1000,0.006,0.4001,3,0.406
382,40,40,30,40,1000,1000,0.008,0.3993,1,0.418
383,40,40,30,40,1000,1000,0.008,0.3993,2,0.4
384,40,40,30,40,1000,1000,0.008,0.3993,3,0.413
385,40,40,30,40,1000,1000,0.01,0.3987,1,0.413
386,40,40,30,40,1000,1000,0.01,0.3987,2,0.413
387,40,40,30,40,1000,1000,0.01,0.3987,3,0.417
388,40,40,30,40,1000,1000,0.012,0.3983,1,0.422
389,40,40,30,40,1000,1000,0.012,0.3983,2,0.423
390,40,40,30,40,1000,1000,0.012,0.3983,3,0.413
391,40,40,30,40,1000,1000,0.014,0.0,1,1000.0
392,40,40,30,40,1500,1500,0.002,0.0,1,1000.0
393,40,40,30,40,1500,1500,0.004,0.0,1,1000.0
394,40,40,30,40,1500,1500,0.006,0.0,1,1000.0
395,40,40,30,50,1000,1000,0.002,0.0,1,1000.0
396,40,40,30,50,1000,1000,0.004,0.3997,1,0.496
397,40,40,30,50,1000,1000,0.004,0.3997,2,0.472
398,40,40,30,50,1000,1000,0.004,0.3997,3,0.465
399,40,40,30,50,1000,1000,0.005,0.3994,1,0.42
400,40,40,30,50,1000,1000,0.005,0.3994,2,0.407
401,40,40,30,50,1000,1000,0.005,0.3994,3,0.405
402,40,40,30,50,1000,1000,0.006,0.3992,1,0.406
403,40,40,30,50,1000,1000,0.006,0.3992,2,0.41
404,40,40,30,50,1000,1000,0.006,0.3992,3,0.417
405,40,40,30,50,1000,1000,0.007000000000000001,0.3989,1,0.417
406,40,40,30,50,1000,1000,0.007000000000000001,0.3989,2,0.411
407,40,40,30,50,1000,1000,0.007000000000000001,0.3989,3,0.415
408,40,40,30,50,1000,1000,0.008,0.3986,1,0.424
409,40,40,30,50,1000,1000,0.008,0.3986,2,0.416
410,40,40,30,50,1000,1000,0.008,0.3986,3,0.426
411,40,40,30,50,1000,1000,0.009000000000000001,0.3985,1,0.43
412,40,40,30,50,1000,1000,0.009000000000000001,0.3985,2,0.445
413,40,40,30,50,1000,1000,0.009000000000000001,0.3985,3,0.429
414,40,40,30,50,1000,1000,0.01,0.0,1,0.5
415,40,40,30,50,1000,1000,0.01,0.0,2,0.46
416,40,40,30,50,1000,1000,0.01,0.0,3,0.443
417,40,40,30,50,1500,1500,0.002,0.0,1,1000.0
418,40,40,30,50,1500,1500,0.004,0.0,1,1000.0
419,40,40,30,50,1500,1500,0.006,0.3994,1,0.402
420,40,40,30,50,1500,1500,0.006,0.3994,2,0.465
421,40,40,30,50,1500,1500,0.006,0.3994,3,0.417
422,40,40,30,50,1500,1500,0.008,0.3987,1,0.413
423,40,40,30,50,1500,1500,0.008,0.3987,2,0.401
424,40,40,30,50,1500,1500,0.008,0.3987,3,0.413
425,40,40,30,50,1500,1500,0.01,0.3985,1,0.4
426,40,40,30,50,1500,1500,0.01,0.3985,2,0.407
427,40,40,30,50,1500,1500,0.01,0.3985,3,0.4
428,40,40,30,50,1500,1500,0.012,0.3982,1,0.399
429,40,40,30,50,1500,1500,0.012,0.3982,2,0.408
430,40,40,30,50,1500,1500,0.012,0.3982,3,0.406
431,40,40,30,50,1500,1500,0.014,0.3979,1,0.407
432,40,40,30,50,1500,1500,0.014,0.3979,2,0.399
433,40,40,30,50,1500,1500,0.014,0.3979,3,0.407
434,40,40,30,65,500,500,0.002,0.0,1,1000.0
435,40,40,30,65,1000,1000,0.002,0.3985,1,0.596
436,40,40,30,65,1000,1000,0.002,0.3985,2,0.61
437,40,40,30,65,1000,1000,0.002,0.3985,3,0.557
438,40,40,30,65,1000,1000,0.003,0.3987,1,0.514
439,40,40,30,65,1000,1000,0.003,0.3987,2,0.441
440,40,40,30,65,1000,1000,0.003,0.3987,3,0.471
441,40,40,30,65,1000,1000,0.004,0.3987,1,0.42
442,40,40,30,65,1000,1000,0.004,0.3987,2,0.435
443,40,40,30,65,1000,1000,0.004,0.3987,3,0.434
444,40,40,30,65,1000,1000,0.005,0.3986,1,0.495
445,40,40,30,65,1000,1000,0.005,0.3986,2,0.443
446,40,40,30,65,1000,1000,0.005,0.3986,3,0.488
447,40,40,30,65,1000,1000,0.006,0.0,1,1000.0
448,40,40,30,65,1500,1500,0.002,0.0,1,1000.0
